"Name"	"Govdirectory URL"	"Type"	"Website"
""Skeiða- og Gnúpverjahreppur"	"https://www.govdirectory.org/iceland/Q1310512/"	"municipality of Iceland"	"https://www.skeidgnup.is/"
""Skorradalshreppur"	"https://www.govdirectory.org/iceland/Q1314540/"	"municipality of Iceland"	"https://skorradalur.is/"
""Snæfellsbær"	"https://www.govdirectory.org/iceland/Q2296228/"	"municipality of Iceland"	"https://www.snb.is/"
""Strandabyggð"	"https://www.govdirectory.org/iceland/Q979864/"	"municipality of Iceland"	"http://www.strandabyggd.is/"
""Stykkishólmur"	"https://www.govdirectory.org/iceland/Q1019452/"	"municipality of Iceland"	"https://www.stykkisholmur.is/"
""Suðurnesjabær"	"https://www.govdirectory.org/iceland/Q60297275/"	"municipality of Iceland"	"https://www.sudurnesjabaer.is/"
""Svalbarðsstrandarhreppur"	"https://www.govdirectory.org/iceland/Q1225664/"	"municipality of Iceland"	"http://www.svalbardsstrond.is/"
""Sveitarfélagið Hornafjörður"	"https://www.govdirectory.org/iceland/Q933458/"	"municipality of Iceland"	"https://www.hornafjordur.is/"
""Sveitarfélagið Skagafjörður"	"https://www.govdirectory.org/iceland/Q1549436/"	"municipality of Iceland"	"https://skagafjordur.is/"
""Sveitarfélagið Skagaströnd"	"https://www.govdirectory.org/iceland/Q1796734/"	"municipality of Iceland"	"https://www.skagastrond.is/"
""Sveitarfélagið Árborg"	"https://www.govdirectory.org/iceland/Q252205/"	"municipality of Iceland"	"http://www.arborg.is/"
""Súðavíkurhreppur"	"https://www.govdirectory.org/iceland/Q60860400/"	"municipality of Iceland"	"https://www.sudavik.is/"
""Tjörneshreppur"	"https://www.govdirectory.org/iceland/Q628888/"	"municipality of Iceland"	"http://www.tjorneshreppur.is/"
""Vestmannaeyjar"	"https://www.govdirectory.org/iceland/Q187251/"	"municipality of Iceland"	"https://www.vestmannaeyjar.is/"
""Vesturbyggð"	"https://www.govdirectory.org/iceland/Q2305655/"	"municipality of Iceland"	"http://www.vesturbyggd.is/"
""Vogar"	"https://www.govdirectory.org/iceland/Q3482077/"	"municipality of Iceland"	"http://www.vogar.is/"
""Vopnafjarðarhreppur"	"https://www.govdirectory.org/iceland/Q3182530/"	"municipality of Iceland"	"http://www.vopnafjardarhreppur.is/"
""Árneshreppur"	"https://www.govdirectory.org/iceland/Q252238/"	"municipality of Iceland"	"http://www.arneshreppur.is/"
""Ásahreppur"	"https://www.govdirectory.org/iceland/Q252482/"	"municipality of Iceland"	"http://www.asahreppur.is/"
""Ísafjarðarbær"	"https://www.govdirectory.org/iceland/Q291780/"	"municipality of Iceland"	"https://www.isafjordur.is/"
""Þingeyjarsveit"	"https://www.govdirectory.org/iceland/Q335325/"	"municipality of Iceland"	"https://www.thingeyjarsveit.is/"
"
