"Name"	"Govdirectory URL"	"Type"	"Website"
""Central Aceh"	"https://www.govdirectory.org/indonesia/Q5675/"	"regency of Indonesia"	"http://www.acehtengahkab.go.id/"
""Central Bangka"	"https://www.govdirectory.org/indonesia/Q8166/"	"regency of Indonesia"	"http://www.bangkatengahkab.go.id/"
""Central Bengkulu"	"https://www.govdirectory.org/indonesia/Q7796/"	"regency of Indonesia"	"http://www.bengkulutengahkab.go.id/"
""Central Buton"	"https://www.govdirectory.org/indonesia/Q19745487/"	"regency of Indonesia"	"http://butontengahkab.go.id/"
""Central Halmahera"	"https://www.govdirectory.org/indonesia/Q19144/"	"regency of Indonesia"	""
""Central Hulu Sungai"	"https://www.govdirectory.org/indonesia/Q14173/"	"regency of Indonesia"	"http://www.hulusungaitengahkab.go.id/"
""Central Lampung"	"https://www.govdirectory.org/indonesia/Q8135/"	"regency of Indonesia"	""
""Central Lombok"	"https://www.govdirectory.org/indonesia/Q14119/"	"regency of Indonesia"	"http://www.lomboktengahkab.go.id/"
""Central Maluku"	"https://www.govdirectory.org/indonesia/Q4201768/"	"regency of Indonesia"	""
""Central Mamberamo"	"https://www.govdirectory.org/indonesia/Q27316/"	"regency of Indonesia"	""
""Central Mamuju"	"https://www.govdirectory.org/indonesia/Q12488349/"	"regency of Indonesia"	""
""Central Sumba"	"https://www.govdirectory.org/indonesia/Q14134/"	"regency of Indonesia"	""
""Central Tapanuli"	"https://www.govdirectory.org/indonesia/Q5800/"	"regency of Indonesia"	"http://www.tapteng.go.id/"
""Ciamis"	"https://www.govdirectory.org/indonesia/Q10365/"	"regency of Indonesia"	"http://www.ciamiskab.go.id/"
""Cianjur"	"https://www.govdirectory.org/indonesia/Q10367/"	"regency of Indonesia"	"http://www.cianjurkab.go.id/"
""Cilacap"	"https://www.govdirectory.org/indonesia/Q10612/"	"regency of Indonesia"	"http://cilacapkab.go.id/"
""Cirebon"	"https://www.govdirectory.org/indonesia/Q10368/"	"regency of Indonesia"	"https://www.cirebonkab.go.id/"
""Dairi"	"https://www.govdirectory.org/indonesia/Q5801/"	"regency of Indonesia"	"http://www.batubarakab.go.id/"
""Deiyai"	"https://www.govdirectory.org/indonesia/Q27386/"	"regency of Indonesia"	""
""Deli Serdang"	"https://www.govdirectory.org/indonesia/Q5804/"	"regency of Indonesia"	"http://www.deliserdang.go.id/"
""Demak"	"https://www.govdirectory.org/indonesia/Q10613/"	"regency of Indonesia"	"http://www.demakkab.go.id/"
""Dharmasraya"	"https://www.govdirectory.org/indonesia/Q6024/"	"regency of Indonesia"	"https://dharmasrayakab.go.id/"
""Dogiyai"	"https://www.govdirectory.org/indonesia/Q27413/"	"regency of Indonesia"	""
""Dompu"	"https://www.govdirectory.org/indonesia/Q14117/"	"regency of Indonesia"	"http://www.dompukab.go.id/"
""Donggala"	"https://www.govdirectory.org/indonesia/Q15814/"	"regency of Indonesia"	""
""East Aceh"	"https://www.govdirectory.org/indonesia/Q5674/"	"regency of Indonesia"	"http://acehtimurkab.go.id/"
""East Barito"	"https://www.govdirectory.org/indonesia/Q14190/"	"regency of Indonesia"	"http://www.baritotimurkab.go.id/"
""East Belitung"	"https://www.govdirectory.org/indonesia/Q8169/"	"regency of Indonesia"	"http://www.belitungtimurkab.go.id/"
""East Bolaang Mongondow"	"https://www.govdirectory.org/indonesia/Q15834/"	"regency of Indonesia"	""
""East Flores"	"https://www.govdirectory.org/indonesia/Q14136/"	"regency of Indonesia"	"http://www.florestimurkab.go.id/"
""East Halmahera"	"https://www.govdirectory.org/indonesia/Q19145/"	"regency of Indonesia"	""
