"Name"	"Govdirectory URL"	"Type"	"Website"
""Statens tjänstepensions- och grupplivnämnd"	"https://www.govdirectory.org/sweden/Q80207140/"	"Swedish government agency"	"https://www.spv.se/"
""Utrikesförvaltningens antagningsnämnd"	"https://www.govdirectory.org/sweden/Q80207147/"	"Swedish government agency"	""
""Arvfondsdelegationen"	"https://www.govdirectory.org/sweden/Q80224507/"	"Swedish government agency"	"https://www.arvsfonden.se/"
""Delegationen för folkrättslig granskning av vapenprojekt"	"https://www.govdirectory.org/sweden/Q80224509/"	"Swedish government agency"	""
""Granskningsnämnden för försvarsuppfinningar"	"https://www.govdirectory.org/sweden/Q80224512/"	"Swedish government agency"	""
""The Swedish National Board for Assessment of Research Misconduct"	"https://www.govdirectory.org/sweden/Q101113144/"	"Swedish government agency"	"https://oredlighetsprovning.se/"
""Office of Psychological Defense"	"https://www.govdirectory.org/sweden/Q106052713/"	"Swedish government agency"	"https://www.mpf.se/"
""Swedish Radiation Safety Authority"	"https://www.govdirectory.org/sweden/Q198678/"	"Swedish government agency"	"http://www.stralsakerhetsmyndigheten.se/"
""Geological Survey of Sweden"	"https://www.govdirectory.org/sweden/Q474816/"	"Swedish government agency"	"https://www.sgu.se/"
""Lantmäteriet"	"https://www.govdirectory.org/sweden/Q845497/"	"Swedish government agency"	"https://www.lantmateriet.se/"
""Swedish Companies Registration Office"	"https://www.govdirectory.org/sweden/Q891249/"	"Swedish government agency"	"http://www.bolagsverket.se/"
""Swedish Authority for Privacy Protection"	"https://www.govdirectory.org/sweden/Q1172261/"	"Swedish government agency"	"https://www.imy.se/"
""Swedish Security Service"	"https://www.govdirectory.org/sweden/Q1331110/"	"Swedish government agency"	"https://www.sakerhetspolisen.se/"
""Swedish Transport Administration"	"https://www.govdirectory.org/sweden/Q1677108/"	"Swedish government agency"	"https://www.trafikverket.se/"
""Swedish National Space Agency"	"https://www.govdirectory.org/sweden/Q1782920/"	"Swedish government agency"	"http://www.rymdstyrelsen.se/"
