"Name"	"Govdirectory URL"	"Type"	"Website"
""Agence Nationale de la Conservation Foncière, du Cadastre et de la Cartographie"	"https://www.govdirectory.org/morocco/Q2994455/"	"Moroccan public institution"	"https://www.ancfcc.gov.ma/"
""Agence Nationale des Equipements Publics"	"https://www.govdirectory.org/morocco/Q126953110/"	"Moroccan public institution"	"https://www.anep.ma/"
""Agence Nationale des Plantes Médicinales et Aromatiques"	"https://www.govdirectory.org/morocco/Q126953112/"	"Moroccan public institution"	"https://anpma.ma/"
""Agence Nationale pour la Rénovation Urbaine et la Réhabilitation des Bâtiments menaçant ruine"	"https://www.govdirectory.org/morocco/Q126953113/"	"Moroccan public institution"	"https://www.anrur.gov.ma/"
""Agence Urbaine d'Agadir"	"https://www.govdirectory.org/morocco/Q126953116/"	"Moroccan public institution"	"http://www.aua.ma/"
""Agence Urbaine d'Al Hoceima"	"https://www.govdirectory.org/morocco/Q126953117/"	"Moroccan public institution"	"http://www.auah.ma/"
""Agence Urbaine d'El Jadida"	"https://www.govdirectory.org/morocco/Q126953158/"	"Moroccan public institution"	"http://www.aujadida.ma/"
""Agence Urbaine d'Errachidia"	"https://www.govdirectory.org/morocco/Q126953120/"	"Moroccan public institution"	"http://www.auer.gov.ma/"
""Agence Urbaine d'Essaouira"	"https://www.govdirectory.org/morocco/Q126953122/"	"Moroccan public institution"	"https://auessaouira.ma/"
""Agence Urbaine d'Ouarzazate-Zagora-Tinghir"	"https://www.govdirectory.org/morocco/Q126953138/"	"Moroccan public institution"	"https://www.auozt.ma/"
""Agence Urbaine d'Oujda"	"https://www.govdirectory.org/morocco/Q126953124/"	"Moroccan public institution"	"http://www.auo.org.ma/"
""Agence Urbaine de Beni Mellal"	"https://www.govdirectory.org/morocco/Q126953114/"	"Moroccan public institution"	"http://www.aubm.ma/"
""Agence Urbaine de Berrechid-Benslimane"	"https://www.govdirectory.org/morocco/Q126953125/"	"Moroccan public institution"	"http://www.aub.ma/"
""Agence Urbaine de Dakhla Oued Ed-Dahab"	"https://www.govdirectory.org/morocco/Q126953123/"	"Moroccan public institution"	"https://audakhla.ma/"
""Agence Urbaine de Guelmim Oued- Noun"	"https://www.govdirectory.org/morocco/Q126953127/"	"Moroccan public institution"	"https://www.augon.ma/"
